@name	KPS-9566
@filename-kte	kps-9566.kte
@filename-txt	VENDORS/MISC/KPS9566.TXT
@verify-against	http://www.unicode.org/Public/MAPPINGS/VENDORS/MISC/KPS9566.TXT
@cite-author	Unicode, Inc.
@cite-title	KPS 9566-2003 to Unicode
@cite-publisher	Unicode, Inc.
@cite-date	27 April 2011
@cite-url	http://www.unicode.org/Public/MAPPINGS/VENDORS/MISC/KPS9566.TXT
@cite-copyright	2011 Unicode, Inc.
@import	fragments/ascii-all.txt
0xD6FA	0x5927
0xD6FB	0x5C0D
0xD6FC	0x5CB1
0xD6FD	0x5E36
0xD6FE	0x5F85
0xD7A1	0x6234
0xD7A2	0x64E1
0xD7A3	0x73B3
0xD7A4	0x81FA
0xD7A5	0x888B
0xD7A6	0x8CB8
0xD7A7	0x968A
0xD7A8	0x9EDB
0xD7A9	0x5587
0xD7AA	0x61F6
0xD7AB	0x7669
0xD7AC	0x7F85
0xD7AD	0x863F
0xD7AE	0x87BA
0xD7AF	0x88F8
0xD7B0	0x908F
0xD7B1	0x6A02
0xD7B2	0x6D1B
0xD7B3	0x70D9
0xD7B4	0x73DE
0xD7B5	0x7D61
0xD7B6	0x843D
0xD7B7	0x916A
0xD7B8	0x99F1
0xD7B9	0x4E82
0xD7BA	0x5375
0xD7BB	0x6B04
0xD7BC	0x6B12
0xD7BD	0x703E
0xD7BE	0x721B
0xD7BF	0x862D
0xD7C0	0x9E1E
0xD7C1	0x524C
0xD7C2	0x8FA3
0xD7C3	0x5D50
0xD7C4	0x64E5
0xD7C5	0x652C
0xD7C6	0x6B16
0xD7C7	0x6FEB
0xD7C8	0x7C43
0xD7C9	0x7E9C
0xD7CA	0x85CD
0xD7CB	0x8964
0xD7CC	0x89BD
0xD7CD	0x62C9
0xD7CE	0x81D8
0xD7CF	0x881F
0xD7D0	0x945E
0xD7D1	0x5A18
0xD7D2	0x5ECA
0xD7D3	0x6717
0xD7D4	0x6D6A
0xD7D5	0x72FC
0xD7D6	0x7405
0xD7D7	0x746F
0xD7D8	0x8782
0xD7D9	0x90DE
0xD7DA	0x63A0
0xD7DB	0x7565
0xD7DC	0x4EAE
0xD7DD	0x5006
0xD7DE	0x5169
0xD7DF	0x51C9
0xD7E0	0x6881
0xD7E1	0x6A11
0xD7E2	0x7CAE
0xD7E3	0x7CB1
0xD7E4	0x7CE7
0xD7E5	0x826F
0xD7E6	0x8AD2
0xD7E7	0x8F1B
0xD7E8	0x91CF
0xD7E9	0x4FB6
0xD7EA	0x5137
0xD7EB	0x52F5
0xD7EC	0x53B2
0xD7ED	0x5442
0xD7EE	0x5EEC
0xD7EF	0x616E
0xD7F0	0x623E
0xD7F1	0x65C5
0xD7F2	0x6ADA
0xD7F3	0x6FFE
0xD7F4	0x792A
0xD7F5	0x85DC
0xD7F6	0x8823
0xD7F7	0x95AD
0xD7F8	0x9A62
0xD7F9	0x9A6A
0xD7FA	0x9E97
0xD7FB	0x9ECE
0xD7FC	0x529B
0xD7FD	0x66C6
0xD7FE	0x6B77
0xD8A1	0x701D
0xD8A2	0x792B
0xD8A3	0x9742
0xD8A4	0x6190
0xD8A5	0x6200
0xD8A6	0x6523
0xD8A7	0x6F23
0xD8A8	0x7149
0xD8A9	0x7489
0xD8AA	0x7DF4
0xD8AB	0x806F
0xD8AC	0x84EE
0xD8AD	0x8F26
0xD8AE	0x9023
0xD8AF	0x934A
0xD8B0	0x51BD
0xD8B1	0x5217
0xD8B2	0x52A3
0xD8B3	0x6D0C
0xD8B4	0x70C8
0xD8B5	0x88C2
0xD8B6	0x5EC9
0xD8B7	0x6582
0xD8B8	0x6BAE
0xD8B9	0x6FC2
0xD8BA	0x7C3E
0xD8BB	0x7375
0xD8BC	0x4EE4
0xD8BD	0x4F36
0xD8BE	0x56F9
0xD8BF	0x5CBA
0xD8C0	0x5DBA
0xD8C1	0x601C
0xD8C2	0x73B2
0xD8C3	0x7B2D
0xD8C4	0x7F9A
0xD8C5	0x7FCE
0xD8C6	0x8046
0xD8C7	0x901E
0xD8C8	0x9234
0xD8C9	0x96F6
0xD8CA	0x9748
0xD8CB	0x9818
0xD8CC	0x9F61
0xD8CD	0x52DE
0xD8CE	0x6488
0xD8CF	0x64C4
0xD8D0	0x6AD3
0xD8D1	0x6F5E
0xD8D2	0x7018
0xD8D3	0x7210
0xD8D4	0x76E7
0xD8D5	0x8001
0xD8D6	0x8606
0xD8D7	0x865C
0xD8D8	0x8DEF
0xD8D9	0x8F05
0xD8DA	0x9732
0xD8DB	0x9B6F
0xD8DC	0x9DFA
0xD8DD	0x9E75
0xD8DE	0x788C
0xD8DF	0x797F
0xD8E0	0x7DA0
0xD8E1	0x83C9
0xD8E2	0x9304
0xD8E3	0x9E7F
0xD8E4	0x9E93
0xD8E5	0x8AD6
0xD8E6	0x58DF
0xD8E7	0x5F04
0xD8E8	0x6727
0xD8E9	0x7027
0xD8EA	0x74CF
0xD8EB	0x7C60
0xD8EC	0x807E
0xD8ED	0x4E86
0xD8EE	0x50DA
0xD8EF	0x5BEE
0xD8F0	0x5ED6
0xD8F1	0x6599
0xD8F2	0x71CE
0xD8F3	0x7642
0xD8F4	0x77AD
0xD8F5	0x804A
0xD8F6	0x84FC
0xD8F7	0x907C
0xD8F8	0x9F8D
0xD8F9	0x58D8
0xD8FA	0x5A41
0xD8FB	0x5C62
0xD8FC	0x6A13
0xD8FD	0x6DDA
0xD8FE	0x6F0F
0xD9A1	0x763B
0xD9A2	0x7D2F
0xD9A3	0x7E37
0xD9A4	0x851E
0xD9A5	0x8938
0xD9A6	0x93E4
0xD9A7	0x964B
0xD9A8	0x5289
0xD9A9	0x65D2
0xD9AA	0x67F3
0xD9AB	0x69B4
0xD9AC	0x6D41
0xD9AD	0x6E9C
0xD9AE	0x700F
0xD9AF	0x7409
0xD9B0	0x7460
0xD9B1	0x7559
0xD9B2	0x7624
0xD9B3	0x786B
0xD9B4	0x8B2C
0xD9B5	0x985E
0xD9B6	0x516D
0xD9B7	0x622E
0xD9B8	0x9678
0xD9B9	0x4F96
0xD9BA	0x502B
0xD9BB	0x5D19
0xD9BC	0x6DEA
0xD9BD	0x7DB8
0xD9BE	0x8F2A
0xD9BF	0x5F8B
0xD9C0	0x6144
0xD9C1	0x6817
0xD9C2	0x9686
0xD9C3	0x52D2
0xD9C4	0x808B
0xD9C5	0x8F62
0xD9C6	0x51DC
0xD9C7	0x51CC
0xD9C8	0x695E
0xD9C9	0x7A1C
0xD9CA	0x7DBE
0xD9CB	0x83F1
0xD9CC	0x9675
0xD9CD	0x4FDA
0xD9CE	0x5229
0xD9CF	0x5398
0xD9D0	0x540F
0xD9D1	0x550E
0xD9D2	0x5C65
0xD9D3	0x60A7
0xD9D4	0x674E
0xD9D5	0x68A8
0xD9D6	0x6D6C
0xD9D7	0x7281
0xD9D8	0x72F8
0xD9D9	0x7406
0xD9DA	0x7483
0xD9DB	0x75E2
0xD9DC	0x7C6C
0xD9DD	0x7F79
0xD9DE	0x7FB8
0xD9DF	0x8389
0xD9E0	0x88CF
0xD9E1	0x88E1
0xD9E2	0x91CC
0xD9E3	0x91D0
0xD9E4	0x96E2
0xD9E5	0x9BC9
0xD9E6	0x541D
0xD9E7	0x6F7E
0xD9E8	0x71D0
0xD9E9	0x7498
0xD9EA	0x85FA
0xD9EB	0x8EAA
0xD9EC	0x96A3
0xD9ED	0x9C57
0xD9EE	0x9E9F
0xD9EF	0x6797
0xD9F0	0x6DCB
0xD9F1	0x7433
0xD9F2	0x81E8
0xD9F3	0x9716
0xD9F4	0x782C
0xD9F5	0x7ACB
0xD9F6	0x7B20
0xD9F7	0x7C92
0xD9F8	0x4F86
0xD9F9	0x5D0D
0xD9FA	0x5FA0
0xD9FB	0x840A
0xD9FC	0x51B7
0xD9FD	0x4F8B
0xD9FE	0x6FA7
0xDAA1	0x79AE
0xDAA2	0x91B4
0xDAA3	0x5121
0xDAA4	0x7028
0xDAA5	0x7262
0xDAA6	0x78CA
0xDAA7	0x8CC2
0xDAA8	0x8CDA
0xDAA9	0x8CF4
0xDAAA	0x96F7
0xDAAB	0x6469
0xDAAC	0x746A
0xDAAD	0x75F2
0xDAAE	0x78BC
0xDAAF	0x78E8
0xDAB0	0x99AC
0xDAB1	0x9B54
0xDAB2	0x9EBB
0xDAB3	0x5BDE
0xDAB4	0x5E55
0xDAB5	0x6F20
0xDAB6	0x819C
0xDAB7	0x83AB
0xDAB8	0x9088
0xDAB9	0x4E07
0xDABA	0x534D
0xDABB	0x5A29
0xDABC	0x5DD2
0xDABD	0x5F4E
0xDABE	0x6162
0xDABF	0x633D
0xDAC0	0x6669
0xDAC1	0x66FC
0xDAC2	0x6EFF
0xDAC3	0x6F2B
0xDAC4	0x7063
0xDAC5	0x779E
0xDAC6	0x842C
0xDAC7	0x8513
0xDAC8	0x883B
0xDAC9	0x8B3E
0xDACA	0x8F13
0xDACB	0x9945
0xDACC	0x9C3B
0xDACD	0x551C
0xDACE	0x62B9
0xDACF	0x672B
0xDAD0	0x6CAB
0xDAD1	0x8309
0xDAD2	0x896A
0xDAD3	0x977A
0xDAD4	0x4EA1
0xDAD5	0x5984
0xDAD6	0x5FD8
0xDAD7	0x5FD9
0xDAD8	0x671B
0xDAD9	0x7DB2
0xDADA	0x7F54
0xDADB	0x8292
0xDADC	0x832B
0xDADD	0x83BD
0xDADE	0x8F1E
0xDADF	0x9099
0xDAE0	0x51AA
0xDAE1	0x8993
0xDAE2	0x514D
0xDAE3	0x5195
0xDAE4	0x52C9
0xDAE5	0x68C9
0xDAE6	0x6C94
0xDAE7	0x7704
0xDAE8	0x7720
0xDAE9	0x7DBF
0xDAEA	0x7DEC
0xDAEB	0x9762
0xDAEC	0x9EB5
0xDAED	0x6EC5
0xDAEE	0x8511
0xDAEF	0x51A5
0xDAF0	0x540D
0xDAF1	0x547D
0xDAF2	0x660E
0xDAF3	0x669D
0xDAF4	0x6927
0xDAF5	0x6E9F
0xDAF6	0x76BF
0xDAF7	0x7791
0xDAF8	0x8317
0xDAF9	0x84C2
0xDAFA	0x879F
0xDAFB	0x9169
0xDAFC	0x9298
0xDAFD	0x9CF4
0xDAFE	0x4FAE
0xDBA1	0x5192
0xDBA2	0x52DF
0xDBA3	0x59C6
0xDBA4	0x5E3D
0xDBA5	0x6155
0xDBA6	0x6478
0xDBA7	0x6479
0xDBA8	0x66AE
0xDBA9	0x67D0
0xDBAA	0x6A21
0xDBAB	0x6BCD
0xDBAC	0x6BDB
0xDBAD	0x725F
0xDBAE	0x7261
0xDBAF	0x7441
0xDBB0	0x7738
0xDBB1	0x77DB
0xDBB2	0x8017
0xDBB3	0x82BC
0xDBB4	0x8305
0xDBB5	0x8B00
0xDBB6	0x8B28
0xDBB7	0x8C8C
0xDBB8	0x6728
0xDBB9	0x6C90
0xDBBA	0x7267
0xDBBB	0x76EE
0xDBBC	0x7766
0xDBBD	0x7A46
0xDBBE	0x9DA9
0xDBBF	0x6B7F
0xDBC0	0x6C92
0xDBC1	0x5922
0xDBC2	0x6726
0xDBC3	0x8499
0xDBC4	0x536F
0xDBC5	0x5893
0xDBC6	0x5999
0xDBC7	0x5EDF
0xDBC8	0x63CF
0xDBC9	0x6634
0xDBCA	0x6773
0xDBCB	0x6E3A
0xDBCC	0x732B
0xDBCD	0x755D
0xDBCE	0x7AD7
0xDBCF	0x82D7
0xDBD0	0x9328
0xDBD1	0x52D9
0xDBD2	0x5DEB
0xDBD3	0x61AE
0xDBD4	0x61CB
0xDBD5	0x620A
0xDBD6	0x62C7
0xDBD7	0x64AB
0xDBD8	0x65E0
0xDBD9	0x6959
0xDBDA	0x6B66
0xDBDB	0x6BCB
0xDBDC	0x7121
0xDBDD	0x73F7
0xDBDE	0x7E46
0xDBDF	0x821E
0xDBE0	0x8302
0xDBE1	0x856A
0xDBE2	0x8AA3
0xDBE3	0x8CBF
0xDBE4	0x9727
0xDBE5	0x9D61
0xDBE6	0x58A8
0xDBE7	0x9ED8
0xDBE8	0x5011
0xDBE9	0x520E
0xDBEA	0x543B
0xDBEB	0x554F
0xDBEC	0x6587
0xDBED	0x6C76
0xDBEE	0x7D0A
0xDBEF	0x7D0B
0xDBF0	0x805E
0xDBF1	0x868A
0xDBF2	0x9580
0xDBF3	0x96EF
0xDBF4	0x52FF
0xDBF5	0x7269
0xDBF6	0x5473
0xDBF7	0x5A9A
0xDBF8	0x5C3E
0xDBF9	0x5D4B
0xDBFA	0x5F4C
0xDBFB	0x5FAE
0xDBFC	0x672A
0xDBFD	0x68B6
0xDBFE	0x6963
0xDCA1	0x6E3C
0xDCA2	0x6E44
0xDCA3	0x7709
0xDCA4	0x7C73
0xDCA5	0x7F8E
0xDCA6	0x8587
0xDCA7	0x8B0E
0xDCA8	0x8FF7
0xDCA9	0x9761
0xDCAA	0x9EF4
0xDCAB	0x5CB7
0xDCAC	0x60B6
0xDCAD	0x610D
0xDCAE	0x61AB
0xDCAF	0x654F
0xDCB0	0x65FB
0xDCB1	0x65FC
0xDCB2	0x6C11
0xDCB3	0x6CEF
0xDCB4	0x739F
0xDCB5	0x73C9
0xDCB6	0x7DE1
0xDCB7	0x9594
0xDCB8	0x5BC6
0xDCB9	0x871C
0xDCBA	0x8B10
0xDCBB	0x57CB
0xDCBC	0x59B9
0xDCBD	0x5A92
0xDCBE	0x5BD0
0xDCBF	0x6627
0xDCC0	0x679A
0xDCC1	0x6885
0xDCC2	0x6BCF
0xDCC3	0x6C95
0xDCC4	0x7164
0xDCC5	0x7F75
0xDCC6	0x8CB7
0xDCC7	0x8CE3
0xDCC8	0x9081
0xDCC9	0x9B45
0xDCCA	0x8108
0xDCCB	0x8C8A
0xDCCC	0x964C
0xDCCD	0x9A40
0xDCCE	0x9EA5
0xDCCF	0x5B5F
0xDCD0	0x6C13
0xDCD1	0x731B
0xDCD2	0x76DF
0xDCD3	0x76F2
0xDCD4	0x840C
0xDCD5	0x8882
0xDCD6	0x525D
0xDCD7	0x535A
0xDCD8	0x62CD
0xDCD9	0x640F
0xDCDA	0x64B2
0xDCDB	0x6734
0xDCDC	0x6A38
0xDCDD	0x6CCA
0xDCDE	0x73C0
0xDCDF	0x749E
0xDCE0	0x7B94
0xDCE1	0x7C95
0xDCE2	0x7E1B
0xDCE3	0x818A
0xDCE4	0x8236
0xDCE5	0x8584
0xDCE6	0x8FEB
0xDCE7	0x96F9
0xDCE8	0x99C1
0xDCE9	0x4F34
0xDCEA	0x534A
0xDCEB	0x53CD
0xDCEC	0x53DB
0xDCED	0x62CC
0xDCEE	0x642C
0xDCEF	0x6500
0xDCF0	0x6591
0xDCF1	0x69C3
0xDCF2	0x6CEE
0xDCF3	0x6F58
0xDCF4	0x73ED
0xDCF5	0x7554
0xDCF6	0x7622
0xDCF7	0x76E4
0xDCF8	0x76FC
0xDCF9	0x78D0
0xDCFA	0x78FB
0xDCFB	0x792C
0xDCFC	0x7D46
0xDCFD	0x822C
0xDCFE	0x87E0
0xDDA1	0x8FD4
0xDDA2	0x9812
0xDDA3	0x98EF
0xDDA4	0x52C3
0xDDA5	0x62D4
0xDDA6	0x64A5
0xDDA7	0x6E24
0xDDA8	0x6F51
0xDDA9	0x767C
0xDDAA	0x8DCB
0xDDAB	0x91B1
0xDDAC	0x9262
0xDDAD	0x9AEE
0xDDAE	0x9B43
0xDDAF	0x5023
0xDDB0	0x508D
0xDDB1	0x574A
0xDDB2	0x59A8
0xDDB3	0x5C28
0xDDB4	0x5E47
0xDDB5	0x5F77
0xDDB6	0x623F
0xDDB7	0x653E
0xDDB8	0x65B9
0xDDB9	0x65C1
0xDDBA	0x6609
0xDDBB	0x678B
0xDDBC	0x699C
0xDDBD	0x6EC2
0xDDBE	0x78C5
0xDDBF	0x7D21
0xDDC0	0x80AA
0xDDC1	0x8180
0xDDC2	0x822B
0xDDC3	0x82B3
0xDDC4	0x84A1
0xDDC5	0x868C
0xDDC6	0x8A2A
0xDDC7	0x8B17
0xDDC8	0x90A6
0xDDC9	0x9632
0xDDCA	0x9F90
0xDDCB	0x5E61
0xDDCC	0x6A0A
0xDDCD	0x7169
0xDDCE	0x71D4
0xDDCF	0x756A
0xDDD0	0x7E41
0xDDD1	0x8543
0xDDD2	0x85E9
0xDDD3	0x98DC
0xDDD4	0x4F10
0xDDD5	0x7B4F
0xDDD6	0x7F70
0xDDD7	0x95A5
0xDDD8	0x51E1
0xDDD9	0x5E06
0xDDDA	0x68B5
0xDDDB	0x6C3E
0xDDDC	0x6C4E
0xDDDD	0x6CDB
0xDDDE	0x72AF
0xDDDF	0x7BC4
0xDDE0	0x8303
0xDDE1	0x6CD5
0xDDE2	0x743A
0xDDE3	0x50FB
0xDDE4	0x5288
0xDDE5	0x58C1
0xDDE6	0x64D8
0xDDE7	0x6A97
0xDDE8	0x74A7
0xDDE9	0x7656
0xDDEA	0x78A7
0xDDEB	0x8617
0xDDEC	0x95E2
0xDDED	0x9739
0xDDEE	0x535E
0xDDEF	0x5F01
0xDDF0	0x5FA7
0xDDF1	0x8B8A
0xDDF2	0x8FA8
0xDDF3	0x8FAF
0xDDF4	0x908A
0xDDF5	0x5225
0xDDF6	0x77A5
0xDDF7	0x9C49
0xDDF8	0x9F08
0xDDF9	0x4E19
0xDDFA	0x5002
0xDDFB	0x5175
0xDDFC	0x5C5B
0xDDFD	0x5E77
0xDDFE	0x661E
0xDEA1	0x663A
0xDEA2	0x67C4
0xDEA3	0x68C5
0xDEA4	0x70B3
0xDEA5	0x7501
0xDEA6	0x75C5
0xDEA7	0x79C9
0xDEA8	0x7ADD
0xDEA9	0x8F27
0xDEAA	0x9920
0xDEAB	0x9A08
0xDEAC	0x4FDD
0xDEAD	0x5831
0xDEAE	0x5821
0xDEAF	0x5BF6
0xDEB0	0x666E
0xDEB1	0x6B65
0xDEB2	0x6E7A
0xDEB3	0x6F7D
0xDEB4	0x73E4
0xDEB5	0x752B
0xDEB6	0x83E9
0xDEB7	0x88DC
0xDEB8	0x8913
0xDEB9	0x8B5C
0xDEBA	0x8F14
0xDEBB	0x4F0F
0xDEBC	0x50D5
0xDEBD	0x5310
0xDEBE	0x535C
0xDEBF	0x5B93
0xDEC0	0x5FA9
0xDEC1	0x670D
0xDEC2	0x6D11
0xDEC3	0x798F
0xDEC4	0x8179
0xDEC5	0x832F
0xDEC6	0x8514
0xDEC7	0x8907
0xDEC8	0x8986
0xDEC9	0x8F39
0xDECA	0x99A5
0xDECB	0x9C12
0xDECC	0x672C
0xDECD	0x4E76
0xDECE	0x4E30
0xDECF	0x4FF8
0xDED0	0x5949
0xDED1	0x5C01
0xDED2	0x5CEF
0xDED3	0x5CF0
0xDED4	0x6367
0xDED5	0x68D2
0xDED6	0x70FD
0xDED7	0x71A2
0xDED8	0x742B
0xDED9	0x7E2B
0xDEDA	0x84EC
0xDEDB	0x8702
0xDEDC	0x9022
0xDEDD	0x92D2
0xDEDE	0x9CF3
0xDEDF	0x4ED8
0xDEE0	0x4FEF
0xDEE1	0x5085
0xDEE2	0x5256
0xDEE3	0x526F
0xDEE4	0x5426
0xDEE5	0x5490
0xDEE6	0x57E0
0xDEE7	0x592B
0xDEE8	0x5A66
0xDEE9	0x5B5A
0xDEEA	0x5B75
0xDEEB	0x5BCC
0xDEEC	0x5E9C
0xDEED	0x6276
0xDEEE	0x6577
0xDEEF	0x65A7
0xDEF0	0x6D6E
0xDEF1	0x6EA5
0xDEF2	0x7236
0xDEF3	0x7B26
0xDEF4	0x7C3F
0xDEF5	0x7F36
0xDEF6	0x8150
0xDEF7	0x8151
0xDEF8	0x819A
0xDEF9	0x8240
0xDEFA	0x8299
0xDEFB	0x83A9
0xDEFC	0x8A03
0xDEFD	0x8CA0
0xDEFE	0x8CE6
0xDFA1	0x8CFB
0xDFA2	0x8D74
0xDFA3	0x8DBA
0xDFA4	0x90E8
0xDFA5	0x91DC
0xDFA6	0x961C
0xDFA7	0x9644
0xDFA8	0x99D9
0xDFA9	0x9CE7
0xDFAA	0x5317
0xDFAB	0x5206
0xDFAC	0x5429
0xDFAD	0x5674
0xDFAE	0x58B3
0xDFAF	0x5954
0xDFB0	0x596E
0xDFB1	0x5FFF
0xDFB2	0x61A4
0xDFB3	0x626E
0xDFB4	0x6610
0xDFB5	0x6C7E
0xDFB6	0x711A
0xDFB7	0x76C6
0xDFB8	0x7C89
0xDFB9	0x7CDE
0xDFBA	0x7D1B
0xDFBB	0x82AC
0xDFBC	0x8CC1
0xDFBD	0x96F0
0xDFBE	0x4E0D
0xDFBF	0x4F5B
0xDFC0	0x5F17
0xDFC1	0x5F7F
0xDFC2	0x62C2
0xDFC3	0x5D29
0xDFC4	0x670B
0xDFC5	0x68DA
0xDFC6	0x787C
0xDFC7	0x7E43
0xDFC8	0x9D6C
0xDFC9	0x4E15
0xDFCA	0x5099
0xDFCB	0x5315
0xDFCC	0x532A
0xDFCD	0x5351
0xDFCE	0x5983
0xDFCF	0x5A62
0xDFD0	0x5E87
0xDFD1	0x60B2
0xDFD2	0x618A
0xDFD3	0x6249
0xDFD4	0x6279
0xDFD5	0x6590
0xDFD6	0x6787
0xDFD7	0x69A7
0xDFD8	0x6BD4
0xDFD9	0x6BD6
0xDFDA	0x6BD7
0xDFDB	0x6BD8
0xDFDC	0x6CB8
0xDFDD	0x6CCC
0xDFDE	0x7435
0xDFDF	0x75FA
0xDFE0	0x7812
0xDFE1	0x7891
0xDFE2	0x79D5
0xDFE3	0x79D8
0xDFE4	0x7C83
0xDFE5	0x7DCB
0xDFE6	0x7FE1
0xDFE7	0x80A5
0xDFE8	0x813E
0xDFE9	0x81C2
0xDFEA	0x83F2
0xDFEB	0x871A
0xDFEC	0x88E8
0xDFED	0x8AB9
0xDFEE	0x8B6C
0xDFEF	0x8CBB
0xDFF0	0x9119
0xDFF1	0x975E
0xDFF2	0x98DB
0xDFF3	0x9F3B
0xDFF4	0x56AC
0xDFF5	0x5B2A
0xDFF6	0x5F6C
0xDFF7	0x658C
0xDFF8	0x6AB3
0xDFF9	0x6BAF
0xDFFA	0x6D5C
0xDFFB	0x6FF1
0xDFFC	0x7015
0xDFFD	0x725D
0xDFFE	0x73AD
0xE0A1	0x8CA7
0xE0A2	0x8CD3
0xE0A3	0x8D07
0xE0A4	0x983B
0xE0A5	0x6C37
0xE0A6	0x6191
0xE0A7	0x8058
0xE0A8	0x99AE
0xE0A9	0x9A01
0xE0AA	0x500D
0xE0AB	0x4FF3
0xE0AC	0x57F9
0xE0AD	0x5F98
0xE0AE	0x62DC
0xE0AF	0x6392
0xE0B0	0x676F
0xE0B1	0x6E43
0xE0B2	0x7119
0xE0B3	0x76C3
0xE0B4	0x80CC
0xE0B5	0x80DA
0xE0B6	0x88F4
0xE0B7	0x88F5
0xE0B8	0x8919
0xE0B9	0x8CE0
0xE0BA	0x8F29
0xE0BB	0x914D
0xE0BC	0x966A
0xE0BD	0x4F2F
0xE0BE	0x4F70
0xE0BF	0x5E1B
0xE0C0	0x67CF
0xE0C1	0x6822
0xE0C2	0x767D
0xE0C3	0x767E
0xE0C4	0x9B44
0xE0C5	0x4E4D
0xE0C6	0x4E8B
0xE0C7	0x4E9B
0xE0C8	0x4ED5
0xE0C9	0x4F3A
0xE0CA	0x4F3C
0xE0CB	0x4F7F
0xE0CC	0x4FDF
0xE0CD	0x53F2
0xE0CE	0x53F8
0xE0CF	0x5506
0xE0D0	0x55E3
0xE0D1	0x56DB
0xE0D2	0x58EB
0xE0D3	0x5962
0xE0D4	0x5A11
0xE0D5	0x5BEB
0xE0D6	0x5BFA
0xE0D7	0x5C04
0xE0D8	0x5DF3
0xE0D9	0x5E2B
0xE0DA	0x5F99
0xE0DB	0x601D
0xE0DC	0x6368
0xE0DD	0x659C
0xE0DE	0x65AF
0xE0DF	0x67F6
0xE0E0	0x67FB
0xE0E1	0x68AD
0xE0E2	0x6B7B
0xE0E3	0x6C99
0xE0E4	0x6CD7
0xE0E5	0x6E23
0xE0E6	0x7009
0xE0E7	0x7345
0xE0E8	0x7802
0xE0E9	0x793E
0xE0EA	0x7940
0xE0EB	0x7960
0xE0EC	0x79C1
0xE0ED	0x7BE9
0xE0EE	0x7D17
0xE0EF	0x7D72
0xE0F0	0x8086
0xE0F1	0x820D
0xE0F2	0x838E
0xE0F3	0x84D1
0xE0F4	0x86C7
0xE0F5	0x88DF
0xE0F6	0x8A5E
0xE0F7	0x8A50
0xE0F8	0x8B1D
0xE0F9	0x8CDC
0xE0FA	0x8D66
0xE0FB	0x8FAD
0xE0FC	0x90AA
0xE0FD	0x98FC
0xE0FE	0x99DF
0xE1A1	0x9E9D
0xE1A2	0x524A
0xE1A3	0x6714
0xE1A4	0x5098
0xE1A5	0x522A
0xE1A6	0x5C71
0xE1A7	0x6563
0xE1A8	0x6C55
0xE1A9	0x73CA
0xE1AA	0x7523
0xE1AB	0x759D
0xE1AC	0x7B97
0xE1AD	0x849C
0xE1AE	0x9178
0xE1AF	0x9730
0xE1B0	0x4E77
0xE1B1	0x6492
0xE1B2	0x6BBA
0xE1B3	0x715E
0xE1B4	0x85A9
0xE1B5	0x4E09
0xE1B6	0x6749
0xE1B7	0x68EE
0xE1B8	0x6EF2
0xE1B9	0x829F
0xE1BA	0x8518
0xE1BB	0x886B
0xE1BC	0x63F7
0xE1BD	0x6F81
0xE1BE	0x970E
0xE1BF	0x9212
0xE1C0	0x9364
0xE1C1	0x98AF
0xE1C2	0x4E0A
0xE1C3	0x50B7
0xE1C4	0x50CF
0xE1C5	0x511F
0xE1C6	0x5546
0xE1C7	0x55AA
0xE1C8	0x5617
0xE1C9	0x5B40
0xE1CA	0x5C19
0xE1CB	0x5CE0
0xE1CC	0x5E38
0xE1CD	0x5E8A
0xE1CE	0x5EA0
0xE1CF	0x5EC2
0xE1D0	0x60F3
0xE1D1	0x6851
0xE1D2	0x6A61
0xE1D3	0x6E58
0xE1D4	0x723D
0xE1D5	0x7240
0xE1D6	0x72C0
0xE1D7	0x76F8
0xE1D8	0x7965
0xE1D9	0x7BB1
0xE1DA	0x7FD4
0xE1DB	0x88F3
0xE1DC	0x89F4
0xE1DD	0x8A73
0xE1DE	0x8C61
0xE1DF	0x8CDE
0xE1E0	0x971C
0xE1E1	0x5885
0xE1E2	0x58FB
0xE1E3	0x5DBC
0xE1E4	0x5E8F
0xE1E5	0x5EB6
0xE1E6	0x5F90
0xE1E7	0x6055
0xE1E8	0x6292
0xE1E9	0x637F
0xE1EA	0x654D
0xE1EB	0x6691
0xE1EC	0x66D9
0xE1ED	0x66F8
0xE1EE	0x6816
0xE1EF	0x68F2
0xE1F0	0x7280
0xE1F1	0x745E
0xE1F2	0x7B6E
0xE1F3	0x7D6E
0xE1F4	0x7DD6
0xE1F5	0x7F72
0xE1F6	0x80E5
0xE1F7	0x8212
0xE1F8	0x85AF
0xE1F9	0x897F
0xE1FA	0x8A93
0xE1FB	0x901D
0xE1FC	0x92E4
0xE1FD	0x9ECD
0xE1FE	0x9F20
0xE2A1	0x5915
0xE2A2	0x596D
0xE2A3	0x5E2D
0xE2A4	0x60DC
0xE2A5	0x6614
0xE2A6	0x6673
0xE2A7	0x6790
0xE2A8	0x6C50
0xE2A9	0x6DC5
0xE2AA	0x6F5F
0xE2AB	0x77F3
0xE2AC	0x78A9
0xE2AD	0x84C6
0xE2AE	0x91CB
0xE2AF	0x932B
0xE2B0	0x4ED9
0xE2B1	0x50CA
0xE2B2	0x5148
0xE2B3	0x5584
0xE2B4	0x5B0B
0xE2B5	0x5BA3
0xE2B6	0x6247
0xE2B7	0x657E
0xE2B8	0x65CB
0xE2B9	0x6E32
0xE2BA	0x717D
0xE2BB	0x7401
0xE2BC	0x7444
0xE2BD	0x7487
0xE2BE	0x74BF
0xE2BF	0x766C
0xE2C0	0x79AA
0xE2C1	0x7DDA
