@name	CNS 11643
@alias	CNS 11643-1986
@filename-kte	cns-11643.kte
@filename-txt	OBSOLETE/EASTASIA/OTHER/CNS11643.TXT
@verify-against	http://www.unicode.org/Public/MAPPINGS/OBSOLETE/EASTASIA/OTHER/CNS11643.TXT
@cite-author	Unicode, Inc.
@cite-title	CNS 11643-1986 to Unicode table (complete)
@cite-publisher	Unicode, Inc.
@cite-date	21 Oct 1994
@cite-url	http://www.unicode.org/Public/MAPPINGS/OBSOLETE/EASTASIA/OTHER/CNS11643.TXT
@cite-copyright	1991-1994 Unicode, Inc.
0x0E3459	0x5568
0x0E345B	0x5549
0x0E345E	0x555D
0x0E345F	0x5529
0x0E3461	0x5554
0x0E3462	0x5553
0x0E3464	0x555A
0x0E3466	0x553A
0x0E3467	0x553F
0x0E3468	0x552B
0x0E3469	0x57EA
0x0E346B	0x57EF
0x0E346E	0x57DD
0x0E346F	0x57FE
0x0E3471	0x57DE
0x0E3472	0x57E6
0x0E3474	0x57E8
0x0E3475	0x57FF
0x0E3476	0x5803
0x0E3477	0x58F7
0x0E3478	0x68A6
0x0E3479	0x591F
0x0E347B	0x595B
0x0E347C	0x595D
0x0E347D	0x595E
0x0E3522	0x5A2B
0x0E3524	0x5A3B
0x0E3527	0x5A61
0x0E3528	0x5A3A
0x0E3529	0x5A6E
0x0E352A	0x5A4B
0x0E352B	0x5A6B
0x0E352E	0x5A45
0x0E352F	0x5A4E
0x0E3530	0x5A68
0x0E3531	0x5A3D
0x0E3532	0x5A71
0x0E3533	0x5A3F
0x0E3534	0x5A6F
0x0E3535	0x5A75
0x0E3537	0x5A73
0x0E3538	0x5A2C
0x0E3539	0x5A59
0x0E353A	0x5A54
0x0E353B	0x5A4F
0x0E353C	0x5A63
0x0E353F	0x5BC8
0x0E3541	0x5BC3
0x0E3543	0x5C5B
0x0E3544	0x5C61
0x0E3546	0x5D21
0x0E3547	0x5D0A
0x0E3548	0x5D09
0x0E354A	0x5D2C
0x0E354B	0x5D08
0x0E354E	0x5D2A
0x0E354F	0x5D15
0x0E3551	0x5D10
0x0E3552	0x5D13
0x0E3554	0x5D2F
0x0E3555	0x5D18
0x0E3557	0x5DE3
0x0E3558	0x5E39
0x0E3559	0x5E35
0x0E355A	0x5E3A
0x0E355B	0x5E32
0x0E3560	0x5EBB
0x0E3561	0x5EBA
0x0E3562	0x5F34
0x0E3563	0x5F39
0x0E3568	0x6098
0x0E356A	0x60D0
0x0E356E	0x60D7
0x0E356F	0x60AA
0x0E3571	0x60A1
0x0E3572	0x60A4
0x0E3574	0x60EE
0x0E3576	0x60E7
0x0E3579	0x60DE
0x0E357C	0x637E
0x0E357D	0x638B
0x0E3622	0x6379
0x0E3623	0x6386
0x0E3624	0x6393
0x0E3626	0x6373
0x0E3627	0x636A
0x0E3629	0x636C
0x0E362B	0x637F
0x0E362D	0x63B2
0x0E362E	0x63BA
0x0E3631	0x6366
0x0E3632	0x6374
0x0E3634	0x655A
0x0E3636	0x654E
0x0E3637	0x654D
0x0E3638	0x658D
0x0E3639	0x658E
0x0E363A	0x65AD
0x0E363C	0x65C7
0x0E363D	0x65CA
0x0E363F	0x65C9
0x0E3641	0x65E3
0x0E3642	0x6657
0x0E3644	0x6663
0x0E3645	0x6667
0x0E3646	0x671A
0x0E3647	0x6719
0x0E3648	0x6716
0x0E364B	0x689E
0x0E364C	0x68B6
0x0E364D	0x6898
0x0E364E	0x6873
0x0E3650	0x689A
0x0E3651	0x688E
0x0E3652	0x68B7
0x0E3653	0x68DB
0x0E3654	0x68A5
0x0E3655	0x686C
0x0E3656	0x68C1
0x0E3657	0x6884
0x0E365A	0x6895
0x0E365B	0x687A
0x0E365C	0x6899
0x0E365E	0x68B8
0x0E365F	0x68B9
0x0E3660	0x6870
0x0E3662	0x6B35
0x0E3664	0x6B90
0x0E3665	0x6BBB
0x0E3666	0x6BED
0x0E366A	0x6DC1
0x0E366B	0x6DC3
0x0E366C	0x6DCE
0x0E366F	0x6DAD
0x0E3670	0x6E04
0x0E3672	0x6DB9
0x0E3674	0x6DE7
0x0E3676	0x6E08
0x0E3677	0x6E06
0x0E3679	0x6E0A
0x0E367A	0x6DB0
0x0E367C	0x6DF8
0x0E367D	0x6E0C
0x0E3721	0x6DB1
0x0E3723	0x6E02
0x0E3724	0x6E07
0x0E3725	0x6E09
0x0E3726	0x6E01
0x0E3727	0x6E17
0x0E3728	0x6DFF
0x0E3729	0x6E12
0x0E372C	0x7103
0x0E372D	0x7107
0x0E372E	0x7101
0x0E372F	0x70F5
0x0E3730	0x70F1
0x0E3731	0x7108
0x0E3732	0x70F2
0x0E3733	0x710F
0x0E3735	0x70FE
0x0E3739	0x731A
0x0E373A	0x7310
0x0E373B	0x730E
0x0E373C	0x7402
0x0E373D	0x73F3
0x0E3740	0x73FB
0x0E3744	0x751B
0x0E3745	0x7523
0x0E3746	0x7561
0x0E3747	0x7568
0x0E3749	0x7567
0x0E374A	0x75D3
0x0E374D	0x7690
0x0E3750	0x76D5
0x0E3751	0x76D7
0x0E3752	0x76D6
0x0E3753	0x7730
0x0E3755	0x7726
0x0E3757	0x7740
0x0E3759	0x771E
0x0E375D	0x7847
0x0E375F	0x784B
0x0E3760	0x7851
0x0E3761	0x784F
0x0E3762	0x7842
0x0E3763	0x7846
0x0E3765	0x796E
0x0E3766	0x796C
0x0E3767	0x79F2
0x0E3769	0x79F1
0x0E376A	0x79F5
0x0E376B	0x79F3
0x0E376C	0x79F9
0x0E3770	0x7A9A
0x0E3771	0x7A93
0x0E3772	0x7A91
0x0E3773	0x7AE1
0x0E3776	0x7B21
0x0E3777	0x7B1C
0x0E3778	0x7B16
0x0E3779	0x7B17
0x0E377A	0x7B36
0x0E377B	0x7B1F
0x0E377D	0x7C93
0x0E377E	0x7C99
0x0E3821	0x7C9A
0x0E3822	0x7C9C
0x0E3824	0x7D49
0x0E3826	0x7D34
0x0E3827	0x7D37
0x0E3829	0x7D2D
0x0E382B	0x7D4C
0x0E382E	0x7D48
0x0E3831	0x7F3B
0x0E3836	0x8008
0x0E3837	0x801A
0x0E3839	0x801D
0x0E383B	0x8049
0x0E383C	0x8045
0x0E383D	0x8044
0x0E383E	0x7C9B
0x0E3841	0x812A
0x0E3842	0x812E
0x0E3845	0x8131
0x0E3847	0x811A
0x0E3848	0x8134
0x0E3849	0x8117
0x0E384D	0x831D
0x0E384E	0x8371
0x0E384F	0x8384
0x0E3850	0x8380
0x0E3851	0x8372
0x0E3852	0x83A1
0x0E3854	0x8379
0x0E3855	0x8391
0x0E3857	0x839F
0x0E3858	0x83AD
0x0E385B	0x8323
0x0E385D	0x8385
0x0E385E	0x839C
0x0E385F	0x83B7
0x0E3860	0x8658
0x0E3861	0x865A
0x0E3863	0x8657
0x0E3864	0x86B2
0x0E3866	0x86AE
0x0E386A	0x8845
0x0E386B	0x889C
0x0E386C	0x8894
0x0E386D	0x88A3
0x0E386E	0x888F
0x0E386F	0x88A5
0x0E3870	0x88A9
0x0E3871	0x88A6
0x0E3872	0x888A
0x0E3873	0x88A0
0x0E3874	0x8890
0x0E3875	0x8992
0x0E3876	0x8991
0x0E3877	0x8994
0x0E3879	0x8A26
0x0E387A	0x8A32
0x0E387B	0x8A28
0x0E387E	0x8A1C
0x0E3922	0x8A2B
0x0E3923	0x8A20
0x0E3925	0x8A29
0x0E3929	0x8A21
0x0E392A	0x8C3A
0x0E392C	0x8C5B
0x0E392D	0x8C58
0x0E392E	0x8C7C
0x0E3930	0x8CA6
0x0E3931	0x8CAE
0x0E3932	0x8CAD
0x0E3933	0x8D65
0x0E3935	0x8D7E
0x0E3937	0x8D7C
0x0E3938	0x8D7F
0x0E3939	0x8D7A
0x0E393A	0x8DBD
0x0E393D	0x8DC0
0x0E393E	0x8DBB
0x0E393F	0x8EAD
0x0E3940	0x8EAF
0x0E3941	0x8ED6
0x0E3947	0x8ED9
0x0E394A	0x9012
0x0E394B	0x900E
0x0E394C	0x9025
0x0E394E	0x9013
0x0E394F	0x90EE
0x0E3951	0x90AB
0x0E3952	0x90F7
0x0E3954	0x9159
0x0E3955	0x9154
0x0E3956	0x91F2
0x0E3957	0x91F0
0x0E3958	0x91E5
0x0E3959	0x91F6
0x0E395C	0x9587
0x0E395E	0x965A
0x0E3961	0x966E
0x0E3965	0x9679
0x0E3967	0x98E1
0x0E3968	0x98E6
0x0E396A	0x9EC4
0x0E396B	0x9ED2
0x0E396C	0x4E80
0x0E396E	0x4E81
0x0E396F	0x508F
0x0E3970	0x5097
0x0E3971	0x5088
0x0E3972	0x5089
0x0E3975	0x5081
0x0E3976	0x5160
0x0E3979	0x5E42
0x0E397A	0x51D3
0x0E397D	0x51D2
0x0E397E	0x51D6
0x0E3A21	0x5273
0x0E3A23	0x5270
0x0E3A27	0x53A8
0x0E3A28	0x53A6
0x0E3A29	0x53C5
0x0E3A2A	0x5597
0x0E3A2B	0x55DE
0x0E3A2E	0x5596
0x0E3A2F	0x55B4
0x0E3A31	0x5585
0x0E3A33	0x559B
0x0E3A34	0x55A0
0x0E3A36	0x5559
0x0E3A38	0x5586
0x0E3A3B	0x55AF
0x0E3A3C	0x557A
0x0E3A40	0x559E
0x0E3A42	0x55A9
0x0E3A43	0x570F
0x0E3A44	0x570E
0x0E3A45	0x581A
0x0E3A47	0x581F
0x0E3A49	0x583C
0x0E3A4A	0x5818
0x0E3A4B	0x583E
0x0E3A4C	0x5826
0x0E3A4E	0x583A
0x0E3A50	0x5822
0x0E3A52	0x58FB
0x0E3A53	0x5963
0x0E3A54	0x5964
0x0E3A56	0x5AA8
0x0E3A57	0x5AA3
0x0E3A58	0x5A82
0x0E3A59	0x5A88
0x0E3A5A	0x5AA1
0x0E3A5B	0x5A85
0x0E3A5C	0x5A98
0x0E3A5E	0x5A99
0x0E3A60	0x5A89
0x0E3A61	0x5A81
0x0E3A62	0x5A96
0x0E3A63	0x5A80
0x0E3A66	0x5A91
0x0E3A6B	0x5ACF
0x0E3A72	0x5A87
0x0E3A73	0x5AA0
0x0E3A75	0x5A79
0x0E3A77	0x5A86
0x0E3A78	0x5AAB
0x0E3A79	0x5AAA
0x0E3A7A	0x5AA4
0x0E3A7B	0x5A8D
0x0E3A7C	0x5A7E
0x0E3A7E	0x5BD5
0x0E3B24	0x5C1E
0x0E3B25	0x5C5F
0x0E3B26	0x5C5E
0x0E3B27	0x5D44
0x0E3B28	0x5D3E
0x0E3B2A	0x5D48
0x0E3B2B	0x5D1C
0x0E3B2D	0x5D5B
0x0E3B2E	0x5D4D
0x0E3B31	0x5D57
0x0E3B33	0x5D53
0x0E3B34	0x5D4F
0x0E3B36	0x5D3B
0x0E3B37	0x5D46
0x0E3B3A	0x5E46
0x0E3B3B	0x5E47
0x0E3B3D	0x5E48
0x0E3B3E	0x5EC0
0x0E3B3F	0x5EBD
0x0E3B40	0x5EBF
0x0E3B42	0x5F11
0x0E3B44	0x5F3E
0x0E3B45	0x5F3B
0x0E3B47	0x5F3A
0x0E3B4B	0x5FA7
0x0E3B4D	0x60EA
0x0E3B4F	0x6107
0x0E3B50	0x6122
0x0E3B51	0x610C
0x0E3B54	0x60B3
0x0E3B55	0x60D6
0x0E3B56	0x60D2
0x0E3B58	0x60E3
0x0E3B59	0x60E5
0x0E3B5A	0x60E9
0x0E3B5D	0x6111
0x0E3B5E	0x60FD
0x0E3B61	0x611E
0x0E3B62	0x6120
0x0E3B63	0x6121
0x0E3B64	0x621E
0x0E3B66	0x63E2
0x0E3B67	0x63DE
0x0E3B68	0x63E6
0x0E3B6D	0x63F8
0x0E3B6F	0x63FE
0x0E3B70	0x63C1
0x0E3B71	0x63BF
0x0E3B72	0x63F7
0x0E3B73	0x63D1
0x0E3B74	0x655F
0x0E3B75	0x6560
0x0E3B76	0x6561
0x0E3B79	0x65D1
0x0E3B7C	0x667D
0x0E3B7D	0x666B
0x0E3B7E	0x667F
0x0E3C23	0x6673
0x0E3C24	0x6681
0x0E3C25	0x666D
0x0E3C26	0x6669
0x0E3C29	0x671E
0x0E3C2A	0x68ED
0x0E3C2F	0x6903
0x0E3C31	0x68FE
0x0E3C32	0x68E5
0x0E3C33	0x691E
0x0E3C34	0x6902
0x0E3C37	0x6909
0x0E3C38	0x68CA
0x0E3C39	0x6900
0x0E3C3B	0x6901
0x0E3C3C	0x6918
0x0E3C3D	0x68E2
0x0E3C3E	0x68CF
0x0E3C40	0x692E
0x0E3C41	0x68C5
0x0E3C42	0x68FF
0x0E3C44	0x691C
0x0E3C45	0x68C3
0x0E3C47	0x6B6F
0x0E3C49	0x6B6E
0x0E3C4B	0x6BBE
0x0E3C4D	0x6BF4
0x0E3C4E	0x6C2D
0x0E3C50	0x6DB6
0x0E3C51	0x6E75
0x0E3C52	0x6E1E
0x0E3C54	0x6E18
0x0E3C56	0x6E48
0x0E3C58	0x6E4F
0x0E3C5A	0x6E42
0x0E3C5B	0x6E6A
0x0E3C5C	0x6E70
0x0E3C5D	0x6DFE
0x0E3C60	0x6E6D
0x0E3C62	0x6E7B
0x0E3C63	0x6E7E
0x0E3C64	0x6E59
0x0E3C66	0x6E57
0x0E3C68	0x6E80
0x0E3C69	0x6E50
0x0E3C6B	0x6E29
0x0E3C6C	0x6E76
0x0E3C6D	0x6E2A
0x0E3C6E	0x6E4C
0x0E3C6F	0x712A
0x0E3C71	0x7135
0x0E3C72	0x712C
0x0E3C73	0x7137
0x0E3C74	0x711D
0x0E3C77	0x7138
0x0E3C79	0x7134
0x0E3C7A	0x712B
0x0E3C7B	0x7133
0x0E3C7C	0x7127
0x0E3C7D	0x7124
0x0E3D21	0x712D
0x0E3D22	0x7232
0x0E3D23	0x7283
0x0E3D24	0x7282
0x0E3D25	0x7287
0x0E3D26	0x7306
0x0E3D27	0x7324
0x0E3D28	0x7338
0x0E3D29	0x732A
0x0E3D2A	0x732C
0x0E3D2B	0x732B
0x0E3D2D	0x732F
0x0E3D2E	0x7328
0x0E3D2F	0x7417
0x0E3D32	0x7419
0x0E3D33	0x7438
0x0E3D35	0x741F
0x0E3D36	0x7414
0x0E3D37	0x743C
0x0E3D38	0x73F7
0x0E3D39	0x741C
0x0E3D3A	0x7415
0x0E3D3B	0x7418
0x0E3D3C	0x7439
0x0E3D3D	0x74F9
0x0E3D3E	0x7524
0x0E3D42	0x756E
0x0E3D43	0x756D
0x0E3D44	0x7571
0x0E3D45	0x758E
0x0E3D47	0x75E5
0x0E3D4C	0x7694
0x0E3D4D	0x76B3
0x0E3D4F	0x76D9
0x0E3D51	0x7748
0x0E3D52	0x7749
0x0E3D53	0x7743
0x0E3D56	0x7742
0x0E3D57	0x77DF
0x0E3D59	0x7863
0x0E3D5A	0x7876
0x0E3D5C	0x785F
0x0E3D5D	0x7866
0x0E3D5E	0x7966
0x0E3D5F	0x7971
0x0E3D62	0x7976
0x0E3D63	0x7984
0x0E3D64	0x7975
0x0E3D65	0x79FF
0x0E3D66	0x7A07
0x0E3D68	0x7A0E
0x0E3D69	0x7A09
0x0E3D70	0x7AE7
0x0E3D71	0x7AE2
0x0E3D72	0x7B55
0x0E3D75	0x7B43
0x0E3D76	0x7B57
0x0E3D77	0x7B6C
0x0E3D78	0x7B42
0x0E3D79	0x7B53
0x0E3D7B	0x7B41
0x0E3D7E	0x7CA7
0x0E3E21	0x7CA0
0x0E3E22	0x7CA6
0x0E3E23	0x7CA4
0x0E3E24	0x7D74
0x0E3E26	0x7D59
0x0E3E28	0x7D60
0x0E3E29	0x7D57
0x0E3E2A	0x7D6C
0x0E3E2B	0x7D7E
0x0E3E2C	0x7D64
0x0E3E2E	0x7D5A
0x0E3E2F	0x7D5D
0x0E3E33	0x7D76
0x0E3E34	0x7D4D
0x0E3E35	0x7D75
0x0E3E37	0x7FD3
0x0E3E38	0x7FD6
0x0E3E3B	0x8060
0x0E3E3C	0x804E
0x0E3E3D	0x8145
0x0E3E3E	0x813B
0x0E3E40	0x8148
0x0E3E41	0x8142
0x0E3E42	0x8149
0x0E3E43	0x8140
0x0E3E44	0x8114
0x0E3E45	0x8141
0x0E3E47	0x81EF
0x0E3E48	0x81F6
0x0E3E49	0x8203
0x0E3E4B	0x83ED
0x0E3E4D	0x83DA
0x0E3E4E	0x8418
0x0E3E4F	0x83D2
0x0E3E50	0x8408
0x0E3E52	0x8400
0x0E3E56	0x8417
0x0E3E57	0x8346
0x0E3E58	0x8414
0x0E3E59	0x83D3
0x0E3E5A	0x8405
0x0E3E5B	0x841F
0x0E3E5C	0x8402
0x0E3E5D	0x8416
0x0E3E5E	0x83CD
0x0E3E5F	0x83E6
0x0E3E61	0x865D
0x0E3E62	0x86D5
0x0E3E63	0x86E1
0x0E3E68	0x86EE
0x0E3E69	0x8847
0x0E3E6A	0x8846
0x0E3E6D	0x88BB
0x0E3E6F	0x88BF
0x0E3E70	0x88B4
0x0E3E72	0x88B5
0x0E3E74	0x899A
0x0E3E75	0x8A43
0x0E3E78	0x8A5A
0x0E3E7C	0x8A35
0x0E3E7D	0x8A38
0x0E3E7E	0x8A42
0x0E3F21	0x8A49
0x0E3F22	0x8A5D
0x0E3F23	0x8A4B
0x0E3F24	0x8A3D
0x0E3F29	0x8C60
0x0E3F2A	0x8C5E
0x0E3F2B	0x8C7F
0x0E3F2C	0x8C7E
0x0E3F2D	0x8C83
0x0E3F2F	0x8CB1
0x0E3F30	0x8D87
0x0E3F33	0x8D88
0x0E3F34	0x8D83
0x0E3F37	0x8D86
0x0E3F38	0x8D8B
0x0E3F39	0x8D82
0x0E3F3A	0x8DCA
0x0E3F3B	0x8DD2
0x0E3F3E	0x8DD4
0x0E3F3F	0x8DC9
0x0E3F40	0x8EB0
0x0E3F44	0x8EF2
0x0E3F45	0x8EE4
0x0E3F46	0x8EF3
0x0E3F47	0x8EEA
0x0E3F49	0x8EFD
0x0E3F4B	0x8F9D
0x0E3F4C	0x902B
0x0E3F4D	0x902A
0x0E3F4F	0x9028
0x0E3F50	0x9029
0x0E3F51	0x902C
0x0E3F54	0x903A
0x0E3F55	0x9030
0x0E3F56	0x9037
0x0E3F57	0x903B
0x0E3F59	0x910A
0x0E3F5D	0x91FE
0x0E3F5E	0x9220
0x0E3F60	0x920B
0x0E3F62	0x9218
0x0E3F63	0x9222
0x0E3F65	0x921B
0x0E3F66	0x9208
0x0E3F68	0x920E
0x0E3F69	0x9213
0x0E3F6C	0x9595
0x0E3F70	0x968C
0x0E3F71	0x967B
0x0E3F72	0x967F
0x0E3F73	0x9681
0x0E3F75	0x9682
0x0E3F7B	0x96EE
0x0E3F7C	0x96ED
0x0E3F7E	0x96EC
0x0E4021	0x975F
0x0E4022	0x976F
0x0E4024	0x976D
0x0E402B	0x98F0
0x0E402F	0x9AA9
0x0E4032	0x9AE0
0x0E4033	0x4EB7
0x0E4036	0x50CC
0x0E4037	0x50BC
0x0E4039	0x50AA
0x0E403A	0x50B9
0x0E403C	0x50AB
0x0E403D	0x50C3
0x0E403E	0x50CD
0x0E403F	0x517E
0x0E4040	0x527E
0x0E4041	0x5279
0x0E4044	0x52E1
0x0E4045	0x52E0
0x0E4046	0x52E7
0x0E4047	0x5380
0x0E4048	0x53AB
0x0E4049	0x53AA
0x0E404A	0x53A9
0x0E404B	0x53E0
0x0E404C	0x55EA
0x0E404E	0x55D7
0x0E4051	0x55C1
0x0E4052	0x5715
0x0E4054	0x586C
0x0E4056	0x585C
0x0E4057	0x5850
0x0E4058	0x5861
0x0E4059	0x586A
0x0E405A	0x5869
0x0E405B	0x5856
0x0E405C	0x5860
0x0E405D	0x5866
0x0E405E	0x585F
0x0E405F	0x5923
0x0E4060	0x5966
0x0E4061	0x5968
0x0E4064	0x5ACE
0x0E4066	0x5AC5
0x0E4067	0x5AC3
0x0E406A	0x5AD0
0x0E4071	0x5B74
0x0E4072	0x5B76
0x0E4073	0x5BDC
0x0E4074	0x5BD7
0x0E4075	0x5BDA
0x0E4076	0x5BDB
0x0E4078	0x5C20
0x0E4079	0x5D6D
0x0E407A	0x5D66
0x0E407C	0x5D64
0x0E407D	0x5D6E
0x0E4121	0x5D60
0x0E4122	0x5F42
0x0E4123	0x5F5A
0x0E4124	0x5F6E
0x0E4127	0x6130
0x0E4128	0x613A
0x0E4129	0x612A
0x0E412A	0x6143
0x0E412B	0x6119
0x0E412C	0x6131
0x0E412E	0x613D
0x0E4132	0x6408
0x0E4133	0x6432
0x0E4134	0x6438
0x0E4136	0x6431
0x0E4138	0x6419
0x0E413A	0x6411
0x0E413D	0x6429
0x0E413E	0x641D
0x0E4142	0x643C
0x0E4144	0x6446
0x0E4145	0x6447
0x0E4148	0x643A
0x0E4149	0x6407
0x0E414B	0x656B
0x0E414D	0x6570
0x0E414E	0x656D
0x0E4150	0x65E4
0x0E4151	0x6693
0x0E4156	0x668F
0x0E4159	0x6692
0x0E415B	0x668E
0x0E415D	0x6946
0x0E4165	0x6931
0x0E4168	0x693E
0x0E416A	0x697C
0x0E416B	0x6943
0x0E416D	0x6973
0x0E416F	0x6955
0x0E4172	0x6985
0x0E4173	0x694D
0x0E4174	0x6950
0x0E4175	0x6947
0x0E4176	0x6967
0x0E4177	0x6936
0x0E4178	0x6964
0x0E4179	0x6961
0x0E417B	0x697D
0x0E417C	0x6B44
0x0E417D	0x6B40
0x0E417E	0x6B71
0x0E4221	0x6B73
0x0E4222	0x6B9C
0x0E4226	0x6BC1
0x0E4228	0x6BFA
0x0E4229	0x6C31
0x0E422A	0x6C32
0x0E422D	0x6EB8
0x0E422E	0x6EA8
0x0E4230	0x6E91
0x0E4231	0x6EBB
0x0E4233	0x6E9A
0x0E4236	0x6EA9
0x0E4239	0x6EB5
0x0E423A	0x6E6C
0x0E423B	0x6EE8
0x0E423D	0x6EDD
0x0E423E	0x6EDA
0x0E423F	0x6EE6
0x0E4240	0x6EAC
0x0E4244	0x6ED9
0x0E4245	0x6EE3
0x0E4246	0x6EE9
0x0E4247	0x6EDB
0x0E4249	0x716F
0x0E424C	0x7148
0x0E424E	0x714A
0x0E424F	0x716B
0x0E4251	0x714F
0x0E4252	0x7157
0x0E4253	0x7174
0x0E4257	0x7145
0x0E4258	0x7151
0x0E4259	0x716D
0x0E425B	0x7251
0x0E425C	0x7250
0x0E425D	0x724E
0x0E425F	0x7341
0x0E4261	0x732E
0x0E4262	0x7346
0x0E4264	0x7427
0x0E4266	0x7448
0x0E4267	0x7453
0x0E4268	0x743D
0x0E426A	0x745D
0x0E426B	0x7456
0x0E426D	0x741E
0x0E426E	0x7447
0x0E426F	0x7443
0x0E4270	0x7458
0x0E4271	0x7449
0x0E4273	0x744C
0x0E4274	0x7445
0x0E4275	0x743E
0x0E4277	0x7501
0x0E4278	0x751E
0x0E427B	0x757A
0x0E427C	0x75EE
0x0E427D	0x7602
0x0E427E	0x7697
0x0E4321	0x7698
0x0E4325	0x775D
0x0E4326	0x7764
0x0E4327	0x7753
0x0E4328	0x7758
0x0E4329	0x7882
0x0E432A	0x7890
0x0E432B	0x788A
0x0E432D	0x787A
0x0E432E	0x787D
0x0E4330	0x788B
0x0E4331	0x7878
0x0E4334	0x788D
0x0E4335	0x7888
0x0E4336	0x7892
0x0E4337	0x7881
0x0E4338	0x797E
0x0E4339	0x7983
0x0E433D	0x7980
0x0E4341	0x7A0F
0x0E4344	0x7A1D
0x0E4346	0x7AA1
0x0E4347	0x7AA4
0x0E4349	0x7AE9
0x0E434A	0x7AEA
0x0E434C	0x7B62
0x0E434D	0x7B6B
0x0E434F	0x7B5E
0x0E4351	0x7B79
0x0E4354	0x7B6F
0x0E4355	0x7B68
0x0E4358	0x7CAE
0x0E435C	0x7CB0
0x0E435E	0x7D90
0x0E4360	0x7D8A
0x0E4362	0x7D8B
0x0E4363	0x7D99
0x0E4364	0x7D95
0x0E4366	0x7D87
0x0E4367	0x7D78
0x0E4368	0x7D97
0x0E4369	0x7D89
0x0E436A	0x7D98
0x0E436E	0x7FA3
0x0E4372	0x7FDD
0x0E4373	0x8057
0x0E4375	0x8163
0x0E4376	0x816A
0x0E4377	0x816C
0x0E437B	0x815D
0x0E437C	0x8175
0x0E437E	0x815F
0x0E4422	0x817D
0x0E4423	0x816D
0x0E4426	0x8241
0x0E4427	0x844F
0x0E4428	0x8484
0x0E442A	0x847F
0x0E442C	0x8448
0x0E442D	0x842A
0x0E442E	0x847B
0x0E442F	0x8472
0x0E4430	0x8464
0x0E4431	0x842E
0x0E4432	0x845C
0x0E4433	0x8453
0x0E4435	0x8441
0x0E4436	0x84C8
0x0E4438	0x8462
0x0E4439	0x8480
0x0E443A	0x843E
0x0E443B	0x8483
0x0E443C	0x8471
0x0E443E	0x844A
0x0E443F	0x8455
0x0E4440	0x8458
0x0E4444	0x86FC
0x0E4445	0x86FD
0x0E4446	0x8715
0x0E4448	0x8716
0x0E4449	0x86FF
0x0E444D	0x8858
0x0E444E	0x88CF
0x0E444F	0x88E0
0x0E4454	0x89E7
0x0E4455	0x8A6A
0x0E4456	0x8A80
0x0E4458	0x8A6F
0x0E4459	0x8A65
0x0E445B	0x8A78
0x0E445C	0x8A7D
0x0E445D	0x8A88
0x0E4460	0x8A64
0x0E4461	0x8A7E
0x0E4463	0x8A67
0x0E4464	0x8C63
0x0E4465	0x8C88
0x0E4467	0x8CCD
0x0E4469	0x8CC9
0x0E446B	0x8DED
0x0E4473	0x8EB1
0x0E4476	0x8F04
0x0E4477	0x8F9E
0x0E4478	0x8FA0
0x0E4479	0x9043
0x0E447A	0x9046
0x0E447B	0x9048
0x0E447C	0x9045
0x0E447D	0x9040
0x0E447E	0x904C
0x0E4523	0x910C
0x0E4524	0x9113
0x0E4525	0x9115
0x0E4527	0x916B
0x0E4528	0x9167
0x0E4529	0x925D
0x0E452A	0x9255
0x0E452B	0x9235
0x0E452D	0x9259
0x0E452E	0x922F
0x0E452F	0x923C
0x0E4530	0x928F
0x0E4531	0x925C
0x0E4532	0x926A
0x0E4533	0x9262
0x0E4534	0x925F
0x0E4535	0x926B
0x0E4536	0x926E
0x0E4537	0x923B
0x0E4538	0x9244
0x0E4539	0x9241
0x0E453A	0x959A
0x0E453C	0x9599
0x0E4540	0x968F
0x0E4542	0x9696
0x0E4546	0x96F4
0x0E4547	0x96FC
0x0E4549	0x9755
0x0E454B	0x9779
0x0E454F	0x97EE
0x0E4550	0x97F5
0x0E4552	0x980B
0x0E4554	0x98F3
0x0E4557	0x98F7
0x0E4558	0x98FF
0x0E4559	0x98F5
0x0E455B	0x98EC
0x0E455C	0x98F1
0x0E455F	0x999A
0x0E4561	0x9AE2
0x0E4562	0x9B3D
0x0E4563	0x9B5D
0x0E4564	0x9CE8
0x0E4566	0x9CEB
0x0E4567	0x9CEF
0x0E4568	0x9CEE
0x0E4569	0x9E81
0x0E456A	0x9F14
0x0E456B	0x50D0
0x0E456C	0x50D9
0x0E456D	0x50DC
0x0E456E	0x50D8
0x0E4570	0x50E1
0x0E4571	0x50EB
0x0E4574	0x50F4
0x0E4575	0x50E2
0x0E4576	0x50DE
0x0E457A	0x51F4
0x0E457E	0x52ED
0x0E4621	0x52EA
0x0E4623	0x5332
0x0E4625	0x53AE
0x0E4626	0x53B0
0x0E4628	0x55FB
0x0E4629	0x5603
0x0E462A	0x560B
0x0E462C	0x5607
0x0E462E	0x55F8
0x0E4630	0x5628
0x0E4631	0x561E
0x0E4633	0x5618
0x0E4634	0x5611
0x0E4635	0x5651
0x0E4636	0x5605
0x0E4637	0x5717
0x0E4638	0x5892
0x0E463A	0x588C
0x0E463C	0x5878
0x0E463D	0x5884
0x0E463E	0x5873
0x0E463F	0x58AD
0x0E4640	0x5897
0x0E4641	0x5895
0x0E4642	0x5877
0x0E4643	0x5872
0x0E4644	0x5896
0x0E4645	0x588D
0x0E4646	0x5910
0x0E4648	0x596C
0x0E464A	0x5AE7
0x0E464C	0x5AE4
